row_index,year,fold,raw_logit_t1,raw_logit_t2,prob_class_1,prob_class_2,prob_class_3
46935,2021,2,-0.23495047,-2.1670783,0.5584689,0.39616552,0.04536559
46936,2021,2,0.68888813,-2.432084,0.3342805,0.61195695,0.053762585
46937,2021,2,-0.13747346,-2.3887932,0.53431433,0.42655352,0.03913216
46938,2021,2,-0.32471633,-2.1043472,0.58047324,0.3739347,0.045592077
46939,2021,2,-0.1941693,-2.2745953,0.5483904,0.4094975,0.042112116
46940,2021,2,2.85428,1.6928393,0.054460526,0.14693946,0.7986
46941,2021,2,2.2117116,-1.8108788,0.09870368,0.7746354,0.12666093
46942,2021,2,0.022614172,-2.257034,0.49434674,0.45774543,0.047907837
46943,2021,2,1.9497336,-2.284336,0.12458235,0.79450405,0.0809136
46944,2021,2,2.055758,-0.26860848,0.113471806,0.502441,0.3840872
46945,2021,2,0.43664175,-1.2116599,0.39254147,0.468103,0.13935554
46946,2021,2,1.5274459,-1.8529373,0.17836767,0.7102778,0.111354515
46947,2021,2,2.5097296,0.87043095,0.07517892,0.2729745,0.6518466
46948,2021,2,2.84462,1.0297513,0.054960072,0.24867052,0.6963694
46949,2021,2,-0.04033465,-2.1790986,0.5100823,0.44012088,0.049796805
46950,2021,2,2.2879138,1.2186964,0.09212893,0.20714527,0.7007258
46951,2021,2,1.4855437,0.28413054,0.18459147,0.35017017,0.46523836
46952,2021,2,2.1408844,0.78499687,0.105186105,0.28029507,0.6145188
46953,2021,2,-0.1838661,-1.8602347,0.54583746,0.3929979,0.061164655
46954,2021,2,2.2711718,-2.0980494,0.09353876,0.8073972,0.09906403
46955,2021,2,0.66122514,-1.4439843,0.3404644,0.53361106,0.12592454
46956,2021,2,2.4431992,-1.8110725,0.07993734,0.790786,0.12927666
46957,2021,2,2.154249,0.4687023,0.103934824,0.34491652,0.55114865
46958,2021,2,2.6708639,0.90381974,0.06471467,0.26961112,0.6656742
46959,2021,2,2.9700956,0.82608026,0.048795283,0.28961754,0.6615872
46960,2021,2,1.9062468,-1.8309454,0.12940305,0.7503451,0.120251805
46961,2021,2,-0.72702324,-1.4690726,0.67415166,0.26488742,0.06096088
46962,2021,2,-1.2292814,-1.8319542,0.7736928,0.19507556,0.031231672
46963,2021,2,2.0497992,-0.9333607,0.11407274,0.6358801,0.25004712
46964,2021,2,2.2112243,-1.5132166,0.098747075,0.7386105,0.16264243
46965,2021,2,1.4694921,-1.5113591,0.18701982,0.66604424,0.14693597
46966,2021,2,1.9993875,0.7341814,0.119267225,0.28560215,0.5951306
46967,2021,2,1.779709,-1.8732423,0.14433908,0.7417151,0.11394581
46968,2021,2,1.1842399,-1.0488322,0.23429072,0.56704646,0.19866283
46969,2021,2,2.143098,-0.68447536,0.104977906,0.59495413,0.30006796
46970,2021,2,-1.0437629,-1.7105409,0.73957545,0.22055526,0.039869335
46971,2021,2,-0.45712018,-2.0456557,0.6123308,0.34328416,0.044385057
46972,2021,2,2.437371,0.53855497,0.08036703,0.33890665,0.5807263
46973,2021,2,-0.84585464,-1.8239328,0.69969684,0.25857225,0.04173092
46974,2021,2,-0.72702324,-1.4690726,0.67415166,0.26488742,0.06096088
46975,2021,2,0.11476892,-2.1672323,0.47133923,0.47435045,0.05431031
46976,2021,2,0.8314522,-1.0074611,0.30333805,0.5103209,0.18634108
46977,2021,2,2.1694603,0.19424996,0.102526665,0.40528965,0.4921837
46978,2021,2,1.9875064,0.036743104,0.12052089,0.43166173,0.4478174
46979,2021,2,-0.8715942,-1.2107321,0.7050773,0.22721682,0.067705855
46980,2021,2,2.3998861,0.7487059,0.08318138,0.29439354,0.6224251
46981,2021,2,2.7626247,0.55317277,0.05937761,0.3434481,0.5971743
46982,2021,2,1.9659234,-0.79091203,0.12282747,0.6035185,0.27365404
46983,2021,2,2.20467,0.11775213,0.099331915,0.42385074,0.47681734
46984,2021,2,2.3173916,0.060309656,0.08969283,0.44143268,0.46887448
46985,2021,2,-0.5416119,-2.2916615,0.63218737,0.3340416,0.033771057
46986,2021,2,2.9915028,0.51515794,0.04781121,0.3561045,0.5960843
46987,2021,2,0.5813619,-2.0937223,0.35861927,0.57101583,0.0703649
46988,2021,2,3.266386,1.1882988,0.03674251,0.2249816,0.7382759
46989,2021,2,1.8731015,-1.0539328,0.13318324,0.6427701,0.22404666
46990,2021,2,2.3305595,1.010592,0.088623405,0.2432136,0.668163
46991,2021,2,0.944968,-2.6570835,0.27989793,0.6728967,0.0472054
46992,2021,2,1.4763443,-1.4234003,0.18598026,0.65599483,0.1580249
46993,2021,2,3.1337972,0.3449651,0.041734517,0.3973006,0.5609649
46994,2021,2,1.9861369,-2.083751,0.120666206,0.78200364,0.09733012
46995,2021,2,2.357584,-0.09923871,0.08646482,0.4794135,0.43412167
46996,2021,2,2.3754277,0.6025556,0.08506572,0.3236665,0.59126776
46997,2021,2,1.8879541,-1.6910849,0.13147795,0.7333512,0.13517088
46998,2021,2,2.2969103,-0.9134133,0.091379225,0.64848095,0.26013982
46999,2021,2,1.8926891,-2.1317754,0.13093817,0.7769008,0.09216102
47000,2021,2,3.1337972,0.3449651,0.041734517,0.3973006,0.5609649
47001,2021,2,2.535968,-1.2870986,0.07337481,0.7261551,0.20047008
47002,2021,2,2.4820514,0.88847935,0.077126086,0.2689473,0.6539266
47003,2021,2,1.7895234,-0.7025705,0.14313114,0.5730374,0.28383145
47004,2021,2,2.890753,0.092665635,0.052612543,0.45176184,0.49562562
47005,2021,2,2.5873766,-0.6939405,0.06995529,0.6201937,0.30985096
47006,2021,2,2.1146162,-1.1375159,0.107684314,0.6756822,0.21663348
47007,2021,2,1.2673558,-0.078881755,0.21971023,0.40552455,0.37476522
47008,2021,2,1.2038295,-1.7553072,0.23079467,0.6558406,0.113364756
47009,2021,2,2.6239967,0.3997006,0.067609966,0.37424672,0.5581433
47010,2021,2,2.0606205,-2.2158582,0.112983584,0.7997913,0.08722513
47011,2021,2,1.3614211,-2.3644428,0.20400941,0.7275954,0.068395175
47012,2021,2,1.8668102,-1.5342876,0.13391125,0.712473,0.15361576
47013,2021,2,2.2947636,-1.0362422,0.09155762,0.6705434,0.237899
47014,2021,2,2.8644829,-0.6840167,0.053937435,0.6287859,0.31727666
47015,2021,2,2.2800372,0.86309105,0.09278983,0.2691638,0.6380464
47016,2021,2,2.5221672,0.19719829,0.07431871,0.41735226,0.50832903
47017,2021,2,3.0165946,0.5011938,0.04668182,0.359649,0.5936692
47018,2021,2,3.1699502,1.4378229,0.04031229,0.18414748,0.77554023
47019,2021,2,2.3983622,1.2428111,0.08329767,0.20529276,0.71140957
47020,2021,2,1.8893301,-1.8086269,0.13132083,0.74636555,0.12231364
47021,2021,2,-0.34588197,-2.4159904,0.5856186,0.38041812,0.033963304
47022,2021,2,1.848743,0.19176908,0.13602054,0.39069507,0.4732844
47023,2021,2,2.9223511,0.75922775,0.051059663,0.3025354,0.6464049
47024,2021,2,-0.44387645,-1.785881,0.6091823,0.3347047,0.05611301
47025,2021,2,0.043626487,-2.4078991,0.4890951,0.4687183,0.042186607
47026,2021,2,2.1841364,0.7769179,0.10118413,0.28311306,0.6157028
47027,2021,2,0.10590525,-1.303509,0.4735484,0.41401467,0.11243693
47028,2021,2,-0.8079841,-1.5215805,0.6916798,0.25306034,0.055259895
47029,2021,2,1.9236437,-2.229289,0.12745577,0.7877757,0.084768526
47030,2021,2,2.3385453,-0.17885998,0.08798057,0.4966823,0.41533715
47031,2021,2,-0.108874165,-2.1845658,0.52719176,0.42498603,0.047822226
47032,2021,2,-1.3902408,-1.6943195,0.8006307,0.16842549,0.03094384
47033,2021,2,2.8239813,0.72424245,0.056041956,0.30816406,0.635794
47034,2021,2,2.8859866,0.87022585,0.052850664,0.27960545,0.6675439
47035,2021,2,1.8701204,-1.5657375,0.13352776,0.7167243,0.14974797
47036,2021,2,1.0264901,-1.9788054,0.26376516,0.6468219,0.08941294
47037,2021,2,2.0825155,0.50929785,0.110807896,0.33376545,0.55542666
47038,2021,2,0.98052216,-1.3166797,0.27278817,0.57350016,0.15371166
47039,2021,2,0.50874215,-0.36320704,0.37548846,0.36834723,0.2561643
47040,2021,2,2.7227762,1.4224623,0.061642766,0.18230021,0.756057
47041,2021,2,1.4035422,0.112439714,0.19725466,0.3788313,0.42391405
47042,2021,2,2.2285156,-0.42213246,0.09721887,0.54527384,0.3575073
47043,2021,2,2.138874,0.9349107,0.10537547,0.25222105,0.6424035
47044,2021,2,2.631642,0.9956788,0.06712955,0.25168085,0.6811896
47045,2021,2,2.1199892,-2.2059975,0.10716909,0.8042503,0.088580616
47046,2021,2,0.08708075,-2.4069858,0.4782436,0.47863767,0.043118753
47047,2021,2,2.1334321,-1.2319664,0.10588962,0.6921868,0.20192362
47048,2021,2,2.069354,-2.2361386,0.11211133,0.8021614,0.08572729
47049,2021,2,2.6332238,0.72824895,0.06703055,0.30375528,0.62921417
47050,2021,2,-0.0064629223,-0.6256417,0.5016157,0.32469767,0.17368664
47051,2021,2,0.6695184,-0.35491538,0.3386047,0.38877413,0.27262118
47052,2021,2,3.2141109,1.8897971,0.038638175,0.12619561,0.8351662
47053,2021,2,-0.027606761,-2.199167,0.50690126,0.443875,0.04922374
47054,2021,2,2.914662,-0.3435738,0.051433504,0.55496675,0.39359975
47055,2021,2,2.9811673,0.54315645,0.048283935,0.34971154,0.6020045
47056,2021,2,-0.18538602,-2.1348011,0.54621416,0.40579334,0.04799241
47057,2021,2,2.7012403,1.896866,0.062900245,0.12225741,0.81484234
47058,2021,2,0.6695184,-0.35491538,0.3386047,0.38877413,0.27262118
47059,2021,2,0.46286765,-0.9383705,0.38630575,0.44110525,0.172589
47060,2021,2,-0.626928,-2.1221554,0.6517926,0.31096244,0.03724496
47061,2021,2,2.3208365,-1.9990629,0.089411914,0.8019537,0.10863438
47062,2021,2,2.5248528,1.5469453,0.07413423,0.16251522,0.76335055
47063,2021,2,2.4107418,-1.9071745,0.08235729,0.79899275,0.118649945
47064,2021,2,0.1820696,-1.461375,0.4546079,0.44271815,0.10267394
47065,2021,2,-0.13451023,-1.7746336,0.5335769,0.3988071,0.06761597
47066,2021,2,0.6453986,-0.6766103,0.34402716,0.43489802,0.22107483
47067,2021,2,2.1761813,-2.1611645,0.101909876,0.80532414,0.09276601
47068,2021,2,1.6180481,-2.324051,0.16547424,0.7601273,0.07439845
47069,2021,2,-0.22159323,-2.1969025,0.5551727,0.40033168,0.044495624
47070,2021,2,2.2822096,-0.37656558,0.09260708,0.5381244,0.36926854
47071,2021,2,2.1070013,-1.0135313,0.10841817,0.6541631,0.23741873
47072,2021,2,2.1855865,-0.49877647,0.101052284,0.5592998,0.33964786
47073,2021,2,2.1761813,-2.1611645,0.101909876,0.80532414,0.09276601
47074,2021,2,2.9859815,0.75324315,0.04806322,0.30472934,0.64720744
47075,2021,2,1.8157681,-0.9019928,0.13994241,0.6118096,0.24824801
47076,2021,2,2.2169032,-2.1107225,0.09824282,0.8043142,0.09744299
47077,2021,2,3.035947,0.936059,0.045828104,0.26878744,0.68538445
47078,2021,2,2.1901956,-0.7786012,0.100634396,0.6164059,0.2829597
47079,2021,2,-0.39428955,-2.2276373,0.5973149,0.36350548,0.039179634
47080,2021,2,0.58338153,-1.3067284,0.35815483,0.5051098,0.13673538
47081,2021,2,2.1384852,-2.10159,0.105412185,0.7971293,0.09745853
47082,2021,2,-0.33614165,-2.2140377,0.5832529,0.37569875,0.041048326
47083,2021,2,2.6366887,1.2507689,0.066814184,0.20769644,0.7254894
47084,2021,2,1.27653,-0.76053804,0.21814144,0.53281355,0.24904498
47085,2021,2,-0.70617104,-2.2217257,0.6695546,0.29812247,0.032322984
47086,2021,2,1.8850081,-2.3415713,0.13181466,0.79201245,0.076172896
47087,2021,2,2.1198614,0.6328756,0.10718137,0.309682,0.5831366
47088,2021,2,2.0944042,1.1460387,0.10964185,0.21476626,0.6755919
47089,2021,2,2.914662,-0.3435738,0.051433504,0.55496675,0.39359975
47090,2021,2,2.2284267,-0.7488133,0.09722662,0.612911,0.28986242
47091,2021,2,0.42820445,-0.68851364,0.3945552,0.40300596,0.20243882
47092,2021,2,-0.7116477,-2.3910472,0.67076516,0.3016259,0.027608959
47093,2021,2,2.1761813,-2.1611645,0.101909876,0.80532414,0.09276601
47094,2021,2,2.7709608,-0.16836269,0.058913708,0.5100608,0.43102548
47095,2021,2,-0.23454984,-2.0977554,0.5583701,0.39335304,0.04827685
47096,2021,2,1.6223689,0.6631339,0.16487843,0.28397137,0.5511502
47097,2021,2,1.9645902,0.64673513,0.12297118,0.3014573,0.57557154
47098,2021,2,-0.5388108,-2.188967,0.63153577,0.33134308,0.03712117
47099,2021,2,-1.2292814,-1.8319542,0.7736928,0.19507556,0.031231672
47100,2021,2,2.4951224,1.3309286,0.07620084,0.19307941,0.73071975
47101,2021,2,2.3181152,1.3123981,0.08963376,0.19307572,0.7172905
47102,2021,2,2.9859815,0.75324315,0.04806322,0.30472934,0.64720744
47103,2021,2,3.035947,0.936059,0.045828104,0.26878744,0.68538445
47104,2021,2,1.1009574,-1.029668,0.24956053,0.5529625,0.19747698
47105,2021,2,1.3167132,-0.52590823,0.21136564,0.495679,0.29295537
47106,2021,2,2.4826427,-0.46910456,0.077084005,0.5677519,0.35516408
47107,2021,2,2.9132433,0.117487155,0.051502764,0.44642156,0.5020757
47108,2021,2,-0.22159323,-2.1969025,0.5551727,0.40033168,0.044495624
47109,2021,2,2.4434755,-1.5088162,0.07991701,0.7534428,0.16664018
47110,2021,2,2.8633006,0.85969436,0.053997815,0.28134412,0.66465807
47111,2021,2,1.1890895,0.076364614,0.23342186,0.3686613,0.39791682
47112,2021,2,2.7227762,1.4224623,0.061642766,0.18230021,0.756057
47113,2021,2,2.626417,0.1263493,0.0674575,0.43685383,0.49568868
47114,2021,2,2.787189,0.98909616,0.058020413,0.25536186,0.68661773
47115,2021,2,0.6242993,-1.7894129,0.3488043,0.5579805,0.09321522
47116,2021,2,2.5335846,1.1273518,0.07353705,0.2266593,0.69980365
47117,2021,2,2.95625,0.62531286,0.049441993,0.3313399,0.6192181
47118,2021,2,2.178153,0.15098146,0.10172957,0.41529393,0.4829765
47119,2021,2,2.014457,-2.1769714,0.117693365,0.79245466,0.089852
47120,2021,2,1.4993156,-1.6615738,0.1825276,0.68704396,0.13042842
47121,2021,2,2.0786443,-0.6376536,0.11118984,0.5814799,0.30733022
47122,2021,2,-0.32377866,-1.8433244,0.5802449,0.36239198,0.057363145
47123,2021,2,3.035947,0.936059,0.045828104,0.26878744,0.68538445
47124,2021,2,0.4467759,-1.6026068,0.3901276,0.50764704,0.10222535
47125,2021,2,1.0730302,-1.9357898,0.25482726,0.65119815,0.09397457
47126,2021,2,2.90407,0.46425292,0.05195278,0.36592478,0.58212245
47127,2021,2,2.3434079,1.477786,0.08759123,0.169491,0.7429178
47128,2021,2,2.9915028,0.51515794,0.04781121,0.3561045,0.5960843
47129,2021,2,2.1761813,-2.1611645,0.101909876,0.80532414,0.09276601
47130,2021,2,0.08747564,-1.5527546,0.478145,0.4306928,0.091162205
47131,2021,2,1.9027205,-1.3397114,0.12980092,0.6895827,0.18061636
47132,2021,2,3.225519,1.3347542,0.03821665,0.20041072,0.7613726
47133,2021,2,1.9855406,-2.274437,0.12072945,0.79726774,0.08200281
47134,2021,2,-0.39049459,-1.7775828,0.59640175,0.3452372,0.05836106
47135,2021,2,2.1761813,-2.1611645,0.101909876,0.80532414,0.09276601
47136,2021,2,3.0980155,1.3753111,0.043189228,0.19304907,0.7637617
47137,2021,2,2.694882,-0.08007638,0.06327611,0.48710427,0.44961962
47138,2021,2,0.23978196,-1.3341312,0.4403401,0.44298378,0.11667612
47139,2021,2,2.626417,0.1263493,0.0674575,0.43685383,0.49568868
47140,2021,2,2.0632253,0.75483024,0.11272287,0.28372437,0.60355276
47141,2021,2,2.4431992,-1.8110725,0.07993734,0.790786,0.12927666
47142,2021,2,-0.10538,-1.6280268,0.52632064,0.39594823,0.07773119
47143,2021,2,2.0215604,-2.0258126,0.11695778,0.7801508,0.10289145
47144,2021,2,-0.32317445,-1.7793295,0.58009773,0.35927433,0.060627993
47145,2021,2,2.2194173,-2.0852277,0.098020256,0.8022741,0.09970567
47146,2021,2,2.4951224,1.3309286,0.07620084,0.19307941,0.73071975
47147,2021,2,2.1761813,-2.1611645,0.101909876,0.80532414,0.09276601
47148,2021,2,0.2418312,-2.1896133,0.43983513,0.5037635,0.056401376
47149,2021,2,-0.39565688,-2.3851354,0.59764373,0.36843228,0.03392396
47150,2021,2,-1.2292814,-1.8319542,0.7736928,0.19507556,0.031231672
47151,2021,2,2.3470664,0.40423304,0.08729923,0.36535025,0.5473505
47152,2021,2,-1.2576579,-1.8048913,0.7786226,0.19010632,0.03127103
47153,2021,2,3.266386,1.1882988,0.03674251,0.2249816,0.7382759
47154,2021,2,-0.32377866,-1.8433244,0.5802449,0.36239198,0.057363145
47155,2021,2,3.2402546,0.96931756,0.03767866,0.26465428,0.69766706
47156,2021,2,-0.24667518,-2.119047,0.561358,0.3915936,0.04704844
47157,2021,2,-0.97158766,-2.0356174,0.72543585,0.24284823,0.03171594
47158,2021,2,-0.96834594,-2.03993,0.7247897,0.24354081,0.031669512
47159,2021,2,1.9316493,-1.6240479,0.12656814,0.7296236,0.14380826
47160,2021,2,-0.47800303,-0.94016176,0.61727625,0.27522907,0.10749474
47161,2021,2,0.99052525,-1.0786244,0.27080834,0.54414725,0.18504438
47162,2021,2,0.32234082,-1.4839405,0.4201054,0.47271097,0.107183635
47163,2021,2,-0.22159323,-2.1969025,0.5551727,0.40033168,0.044495624
47164,2021,2,-0.32377866,-1.8433244,0.5802449,0.36239198,0.057363145
47165,2021,2,-0.1941693,-2.2745953,0.5483904,0.4094975,0.042112116
47166,2021,2,1.8731015,-1.0539328,0.13318324,0.6427701,0.22404666
47167,2021,2,2.5945008,0.8521744,0.069493234,0.2782001,0.6523067
47168,2021,2,-0.94566596,-2.047297,0.72024274,0.2477738,0.03198347
47169,2021,2,0.06838676,-1.622445,0.48290998,0.43183845,0.08525157
47170,2021,2,1.9027205,-1.3397114,0.12980092,0.6895827,0.18061636
47171,2021,2,2.5008435,-1.8686545,0.07579905,0.8006376,0.12356334
47172,2021,2,-1.2292814,-1.8319542,0.7736928,0.19507556,0.031231672
47173,2021,2,2.3434079,1.477786,0.08759123,0.169491,0.7429178
47174,2021,2,1.9027205,-1.3397114,0.12980092,0.6895827,0.18061636
47175,2021,2,-0.22159323,-2.1969025,0.5551727,0.40033168,0.044495624
47176,2021,2,-0.47800303,-0.94016176,0.61727625,0.27522907,0.10749474
47177,2021,2,2.1761813,-2.1611645,0.101909876,0.80532414,0.09276601
47178,2021,2,1.2058741,-0.74199736,0.23043185,0.5213305,0.24823768
47179,2021,2,-0.010456944,-1.7395338,0.5026142,0.42309013,0.07429558
47180,2021,2,0.85335565,-0.9830006,0.29872942,0.51031685,0.19095375
47181,2021,2,2.8438752,1.3367493,0.054998755,0.19660288,0.74839836
47182,2021,2,0.36671722,-1.8440524,0.40933448,0.5099967,0.08066879
47183,2021,2,-0.32377866,-1.8433244,0.5802449,0.36239198,0.057363145
47184,2021,2,-0.39977008,-2.185693,0.59863245,0.36081234,0.04055524
47185,2021,2,0.97042835,-2.0740447,0.27479511,0.6442392,0.08096568
47186,2021,2,1.9535167,-1.8176937,0.12417042,0.75346667,0.12236289
47187,2021,2,2.9915028,0.51515794,0.04781121,0.3561045,0.5960843
47188,2021,2,2.0000072,-1.3340079,0.11920214,0.697154,0.18364389
47189,2021,2,2.9915028,0.51515794,0.04781121,0.3561045,0.5960843
47190,2021,2,-0.6694844,-2.3840454,0.66138774,0.31003433,0.028578013
47191,2021,2,2.914662,-0.3435738,0.051433504,0.55496675,0.39359975
47192,2021,2,2.3925471,-1.5483922,0.0837428,0.75562024,0.16063693
47193,2021,2,2.4548748,-0.43524078,0.07908279,0.55911136,0.3618059
47194,2021,2,1.269945,-1.8831589,0.21926665,0.6776559,0.10307745
47195,2021,2,3.4128425,1.8646924,0.03189653,0.12987787,0.8382256
47196,2021,2,2.1761813,-2.1611645,0.101909876,0.80532414,0.09276601
47197,2021,2,-0.22159323,-2.1969025,0.5551727,0.40033168,0.044495624
47198,2021,2,-0.4846304,-2.2577665,0.6188407,0.34507054,0.03608879
47199,2021,2,-0.32377866,-1.8433244,0.5802449,0.36239198,0.057363145
47200,2021,2,-0.5131372,-2.3311741,0.62554157,0.3412912,0.033167217
47201,2021,2,-0.67306197,-2.4412825,0.6621885,0.31076017,0.027051406
47202,2021,2,1.9316493,-1.6240479,0.12656814,0.7296236,0.14380826
47203,2021,2,2.914662,-0.3435738,0.051433504,0.55496675,0.39359975
47204,2021,2,-1.2292814,-1.8319542,0.7736928,0.19507556,0.031231672
47205,2021,2,0.95002383,-1.205893,0.27888006,0.55495334,0.1661666
47206,2021,2,-0.0020688567,-2.0352788,0.5005172,0.4417684,0.05771441
47207,2021,2,-0.4846304,-2.2577665,0.6188407,0.34507054,0.03608879
47208,2021,2,-0.32377866,-1.8433244,0.5802449,0.36239198,0.057363145
47209,2021,2,2.914662,-0.3435738,0.051433504,0.55496675,0.39359975
47210,2021,2,0.084220625,-2.3787072,0.4789573,0.47685263,0.04419008
47211,2021,2,1.7734557,0.12844177,0.14511317,0.40003026,0.45485657
47212,2021,2,1.7897865,0.19708039,0.14309883,0.3863671,0.47053406
47213,2021,2,2.73349,1.1373842,0.061025858,0.22798389,0.71099025
47214,2021,2,2.3076065,-1.7635397,0.09049493,0.7764012,0.13310386
47215,2021,2,1.1333898,-2.0475142,0.24353606,0.6699972,0.08646671
47216,2021,2,3.0552328,1.7465107,0.04499209,0.14180708,0.81320083
47217,2021,2,2.7916229,1.2449057,0.057778537,0.21066493,0.73155653
47218,2021,2,-0.15495138,-1.5447187,0.5386605,0.38021278,0.08112672
47219,2021,2,-0.1941693,-2.2745953,0.5483904,0.4094975,0.042112116
47220,2021,2,2.4826427,-0.46910456,0.077084005,0.5677519,0.35516408
47221,2021,2,3.266386,1.1882988,0.03674251,0.2249816,0.7382759
47222,2021,2,2.347059,-1.8474964,0.087299824,0.78842044,0.12427976
47223,2021,2,3.225519,1.3347542,0.03821665,0.20041072,0.7613726
47224,2021,2,2.9132433,0.117487155,0.051502764,0.44642156,0.5020757
47225,2021,2,2.4951224,1.3309286,0.07620084,0.19307941,0.73071975
47226,2021,2,0.6578767,-1.523415,0.34121674,0.54088795,0.11789533
47227,2021,2,0.99021506,-0.5811499,0.2708696,0.46761462,0.26151577
47228,2021,2,0.51341605,-2.0955746,0.3743931,0.55708563,0.068521276
47229,2021,2,2.4826427,-0.46910456,0.077084005,0.5677519,0.35516408
47230,2021,2,0.03142286,-2.1610417,0.49214494,0.45539165,0.052463412
47231,2021,2,0.5148947,-0.041588083,0.3740468,0.3194837,0.3064695
47232,2021,2,1.6718385,0.16110441,0.15817916,0.38707832,0.45474252
47233,2021,2,0.6732034,0.35282448,0.33777994,0.27329668,0.38892338
47234,2021,2,3.035947,0.936059,0.045828104,0.26878744,0.68538445
47235,2021,2,2.2612913,-0.95036817,0.09437996,0.6531234,0.25249666
47236,2021,2,1.6870492,-0.92470425,0.15616429,0.60418606,0.23964962
47237,2021,2,1.7937953,-2.1941736,0.14260805,0.771417,0.08597492
47238,2021,2,1.6745176,-1.5415926,0.15782279,0.6936981,0.1484791
47239,2021,2,1.4549949,-2.3965325,0.18923402,0.7431177,0.067648284
47240,2021,2,0.66250885,-0.59971017,0.34017628,0.4259756,0.23384812
47241,2021,2,2.2195106,-0.046048395,0.09801203,0.46137592,0.44061205
47242,2021,2,2.3308713,-1.2691098,0.08859825,0.7114314,0.19997038
47243,2021,2,3.1593583,2.064814,0.0407241,0.10798001,0.8512959
47244,2021,2,-0.6424815,-2.1755586,0.6553142,0.30953926,0.035146546
47245,2021,2,2.8517897,1.7542963,0.054588914,0.13945395,0.80595714
47246,2021,2,2.8224716,0.88052285,0.056121886,0.27662182,0.6672563
47247,2021,2,0.07994913,-1.8165199,0.48002335,0.44725692,0.07271978
47248,2021,2,2.4820514,0.88847935,0.077126086,0.2689473,0.6539266
47249,2021,2,-0.1941693,-2.2745953,0.5483904,0.4094975,0.042112116
47250,2021,2,-0.72702324,-1.4690726,0.67415166,0.26488742,0.06096088
47251,2021,2,2.2994683,0.5244035,0.09116697,0.33792514,0.5709079
47252,2021,2,1.3339462,-1.4703026,0.20850736,0.64356536,0.1479273
47253,2021,2,-0.22159323,-2.1969025,0.5551727,0.40033168,0.044495624
47254,2021,2,3.1889174,1.8509101,0.039584935,0.13039178,0.8300233
47255,2021,2,2.4749928,-0.14727968,0.077629924,0.4950854,0.4272847
47256,2021,2,0.4669681,-2.2396493,0.38533407,0.55550677,0.059159163
47257,2021,2,0.30699152,-0.31352824,0.42384923,0.33286893,0.24328183
47258,2021,2,2.2096121,-0.22374132,0.09889066,0.50074935,0.40036002
47259,2021,2,2.0973747,-2.1248999,0.10935223,0.79561555,0.09503224
47260,2021,2,0.00822241,-2.1659153,0.49794444,0.45041752,0.051638097
47261,2021,2,1.8900188,0.54143196,0.13124228,0.31957644,0.5491813
47262,2021,2,2.3434079,1.477786,0.08759123,0.169491,0.7429178
47263,2021,2,2.3341742,0.5822688,0.08833194,0.3267516,0.5849165
47264,2021,2,-0.14649251,-2.3695498,0.5365578,0.4238066,0.03963559
47265,2021,2,-0.2591478,-2.0303557,0.5644268,0.3850239,0.050549332
47266,2021,2,-0.34115946,-2.0034373,0.5844722,0.3661455,0.049382366
47267,2021,2,2.5543768,0.19697694,0.072133005,0.41838855,0.50947845
47268,2021,2,2.7916229,1.2449057,0.057778537,0.21066493,0.73155653
47269,2021,2,2.5040386,0.9347433,0.07557559,0.2606538,0.6637706
47270,2021,2,1.8015844,-2.2867336,0.14165825,0.7791789,0.07916284
47271,2021,2,1.8387439,-0.21668722,0.13719994,0.47795743,0.38484263
47272,2021,2,2.179843,-0.63698506,0.101575255,0.58763415,0.3107906
47273,2021,2,2.3118923,-2.0603569,0.090142846,0.80703413,0.10282301
47274,2021,2,2.6796594,1.1261191,0.06418431,0.22916067,0.706655
47275,2021,2,1.3170785,-0.49420002,0.21130478,0.48985493,0.29884028
47276,2021,2,0.11968371,-2.1504655,0.47011477,0.4746247,0.055260528
47277,2021,2,2.0215604,-2.0258126,0.11695778,0.7801508,0.10289145
47278,2021,2,-1.2292814,-1.8319542,0.7736928,0.19507556,0.031231672
47279,2021,2,2.8924255,1.7585341,0.052529335,0.13925356,0.8082171
47280,2021,2,2.5509517,-0.12293932,0.07236254,0.49229363,0.43534383
47281,2021,2,-0.61209375,-2.023623,0.64841825,0.31053632,0.041045368
47282,2021,2,2.655381,0.2183761,0.06565815,0.41636318,0.51797867
47283,2021,2,2.7377572,0.43531367,0.060781837,0.36897957,0.5702386
47284,2021,2,1.9255092,-2.1580362,0.12724853,0.7823496,0.09040191
47285,2021,2,1.8182106,-0.057337504,0.13964874,0.44250485,0.4178464
47286,2021,2,3.1352146,0.8547027,0.041677833,0.28600866,0.6723135
47287,2021,2,2.9747999,0.730773,0.048577428,0.30923623,0.64218634
47288,2021,2,2.7110574,0.8575452,0.062323987,0.2792892,0.6583868
47289,2021,2,-0.1941693,-2.2745953,0.5483904,0.4094975,0.042112116
47290,2021,2,1.2613075,-2.025251,0.22074896,0.6884082,0.09084284
47291,2021,2,-0.65548706,-1.889108,0.6582459,0.296866,0.04488811
47292,2021,2,2.0878272,-2.1721435,0.11028564,0.79871434,0.091000035
47293,2021,2,2.869059,0.02709701,0.0537045,0.46673772,0.47955778
47294,2021,2,1.6091536,-2.2980554,0.1667062,0.7572273,0.07606651
47295,2021,2,2.8323658,1.1034856,0.055600047,0.23523813,0.7091618
